Date,Tesla Close Price,Tesla Volume,Nickel Close Price,Nickel Volume,Lithium Close Price,Lithium Volume,NASDAQ Close Price,NASDAQ Volume
2016-12-19,40.546001000000004,17440500,736.3,26080.0,25.120001000000002,89500,5457.439941,1685800000
2016-12-20,41.757999,23445500,742.9,21010.0,25.0,48700,5483.939941,1678040000
2016-12-21,41.540001000000004,26038000,732.8,15590.0,24.959999,61800,5471.430176,1493900000
2016-12-22,41.689999,15555500,729.8,23280.0,24.780001000000002,35400,5447.419922,1582600000
2016-12-23,42.667999,23352500,706.0,26630.0,24.75,6500,5462.689941,1144280000
2016-12-27,43.905998,29578500,704.8,10860.0,24.9,14400,5487.439941,1216870000
2016-12-28,43.948002,18912500,687.0,25800.0,24.41,77300,5438.560059,1322130000
2016-12-29,42.936001,20225000,685.7,18610.0,24.530001000000002,95100,5432.089844,1264480000
2016-12-30,42.737999,23213000,682.0,10680.0,24.379998999999998,43400,5383.120117,1550820000
2017-01-03,43.397999,29616500,683.8,32710.0,24.790001,61800,5429.080078,1886200000
2017-01-04,45.397999,56067500,697.1,24500.0,25.309998999999998,76800,5477.0,1883360000
2017-01-05,45.349998,29558500,696.1,26930.0,25.59,125500,5487.939941,1792610000
2017-01-06,45.801998,27639500,700.5,19310.0,25.450001,70400,5521.060059,1710770000
2017-01-09,46.256001,19897500,706.9,21780.0,25.540001,120800,5531.819824,1885500000
2017-01-10,45.973999,18300000,721.0,23700.0,25.530001000000002,161000,5551.819824,1796500000
2017-01-11,45.945999,18254000,688.6,38610.0,26.059998999999998,536600,5563.649902,1954720000
2017-01-12,45.917999,18951000,701.8,79600.0,26.219998999999998,169200,5547.490234000001,1801750000
2017-01-13,47.549999,30465000,710.0,36100.0,26.48,89900,5574.120117,1605110000
2017-01-17,47.116001000000004,23087500,688.0,28620.0,26.190001000000002,107600,5538.72998,1757030000
2017-01-18,47.672001,18845000,693.1,20150.0,26.110001,67400,5555.649902,1683320000
2017-01-19,48.751999,38661500,673.2,36850.0,26.200001,55300,5540.080078,1805710000
2017-01-20,48.945999,21021500,658.7,39290.0,26.49,84000,5555.330078,1740320000
2017-01-23,49.784,31314500,664.6,32299.999999999996,26.610001,96600,5552.939941,1650290000
2017-01-24,50.922001,24827500,667.0,30490.0,26.950001,105600,5600.959961,1805370000
2017-01-25,50.894001,25713000,659.8,39980.0,27.25,186600,5656.339844,1959950000
2017-01-26,50.501999,15760500,,,27.190001000000002,90900,5655.180176,1827490000
2017-01-27,50.59,15831500,645.1,39280.0,27.02,62400,5660.779785,1663400000
2017-01-30,50.125999,19005500,656.9,28550.0,26.65,69200,5613.709961,1777090000
2017-01-31,50.386002000000005,20580500,667.8,23390.0,26.549999,48300,5614.790039,2041480000
2017-02-01,49.848,19794000,692.1,29510.0,26.74,42300,5642.649902,2223560000
2017-02-02,50.310001,12499000,696.9,39800.0,26.959999,78600,5636.200195,2073980000
2017-02-03,50.265999,10933500,689.6,38990.0,26.92,74300,5666.77002,1786860000
2017-02-06,51.554001,17812500,703.1,26420.0,27.0,81100,5663.549805,1732280000
2017-02-07,51.495998,21224000,696.9,24860.0,26.25,622500,5674.220215,1919100000
2017-02-08,52.416,19665000,701.9,27120.0,26.450001,75800,5682.450195,1945060000
2017-02-09,53.84,39101000,686.3,29080.0,26.559998999999998,28600,5715.180176,1943840000
2017-02-10,53.846001,18098500,710.8,33470.0,26.76,74200,5734.129883,1852010000
2017-02-13,56.119999,35148000,714.5,26970.0,26.969998999999998,101700,5763.959961,1840010000
2017-02-14,56.195999,36726000,720.4,33950.0,27.0,96800,5782.569824,1945160000
2017-02-15,55.952,24739500,728.4,33580.0,26.92,70700,5819.439941,2083660000
2017-02-16,53.790001000000004,35386500,739.6,44430.0,26.6,40200,5814.899902,1943600000
2017-02-17,54.445999,31285500,739.7,42230.0,26.440001000000002,55500,5838.580078,1875580000
2017-02-21,55.478001,28383500,721.5,34400.0,26.65,283000,5865.950195,1935110000
2017-02-22,54.702,43775000,716.5,26430.0,26.540001,167800,5860.629883,1872330000
2017-02-23,51.198002,74576000,700.2,31890.0,26.34,93100,5835.509765999999,1879670000
2017-02-24,51.400002,40858000,723.7,17890.0,26.139999,71800,5845.310059,1683280000
2017-02-27,49.245998,57304000,734.1,24090.0,26.0,77200,5861.899902,1876090000
2017-02-28,49.998001,30390500,726.7,9820.0,25.98,108800,5825.439941,2298380000
2017-03-01,50.004002,24047500,737.1,25800.0,26.4,82900,5904.029785,2210360000
2017-03-02,50.096001,16759000,722.4,28500.0,26.42,120300,5861.220215,2040770000
2017-03-03,50.313999,14597000,735.7,26210.0,26.389999,51900,5870.75,1852130000
2017-03-06,50.242001,16777500,738.9,22890.0,26.26,61000,5849.180176,1767840000
2017-03-07,49.717999,17297500,710.9,36790.0,26.07,212200,5833.930176,1822000000
2017-03-08,49.374001,18626000,678.9,49620.0,25.91,60900,5837.549805,1810480000
2017-03-09,48.98,19396500,678.0,40850.0,26.040001,220600,5838.810059,1883930000
2017-03-10,48.737999,15331500,660.5,41060.0,26.07,78200,5861.72998,1982150000
2017-03-13,49.234001,15113000,675.4,17900.0,26.389999,59500,5875.779785,1799340000
2017-03-14,51.599998,37992000,672.8,33040.0,26.32,60100,5856.819824,1663170000
2017-03-15,51.146,26654000,671.5,25580.0,26.790001,65400,5900.049805,1952690000
2017-03-16,52.41,35661000,666.7,25690.0,26.780001000000002,53000,5900.759765999999,1766980000
2017-03-17,52.299999,32487500,671.9,20580.0,27.0,107100,5901.0,3184130000
2017-03-20,52.383998999999996,18071500,664.0,26430.0,27.25,201500,5901.529785,1730550000
2017-03-21,50.136002000000005,34543000,663.6,23130.0,26.780001000000002,62900,5793.830078,2192090000
2017-03-22,51.001999,20296500,658.4,30880.0,27.01,45700,5821.640136999999,1857680000
2017-03-23,50.956001,16601000,654.1,26520.0,26.950001,51600,5817.689941,1742640000
2017-03-24,52.632,28236500,644.3,31610.0,27.110001,49100,5828.740234000001,1841920000
2017-03-27,54.043999,31154000,637.1,26660.0,27.049999,63100,5840.370117,1670760000
2017-03-28,55.490002000000004,39938000,648.1,32950.0,27.27,96400,5875.140136999999,1820860000
2017-03-29,55.476002,18381000,646.2,22820.0,27.35,410600,5897.549805,1718680000
2017-03-30,55.584,20742000,646.2,23510.0,27.309998999999998,128600,5914.339844,1723770000
2017-03-31,55.66,16473000,643.4,18440.0,28.110001,146900,5911.740234000001,1902800000
2017-04-03,59.703998999999996,69443000,639.4,35160.0,28.200001,349000,5894.680176,1854200000
2017-04-04,60.740002000000004,50673000,652.2,16110.0,28.16,99100,5898.609863000001,1790840000
2017-04-05,59.0,39404500,672.6,31250.0,28.27,147600,5864.47998,2204490000
2017-04-06,59.740002000000004,27603000,654.1,40380.0,28.790001,162000,5878.950195,1845800000
2017-04-07,60.507999,22898000,656.8,40760.0,28.870001000000002,135800,5877.810059,1692150000
2017-04-10,62.478001,38322500,652.0,24570.0,28.93,95000,5880.930176,1630070000
2017-04-11,61.742001,28623000,638.1,39490.0,28.860001,106900,5866.77002,1821650000
2017-04-12,59.368,30253500,628.4,35230.0,28.290001,102500,5836.160156,1658960000
2017-04-13,60.799999,46423000,626.7,29480.0,28.280001000000002,41800,5805.149902,1581870000
2017-04-17,60.287997999999995,20693500,623.9,13770.0,28.389999,67900,5856.790039,1381290000
2017-04-18,60.049999,15178500,604.9,41790.0,28.23,51100,5849.470215,1608870000
2017-04-19,61.104,19490000,607.6,32479.999999999996,28.07,45900,5863.029785,1752620000
2017-04-20,60.501999,30747000,612.8,35940.0,28.389999,44500,5916.779785,1749110000
2017-04-21,61.119999,22549000,604.8,29030.0,28.360001,37000,5910.52002,1723210000
2017-04-24,61.605999,25417500,596.4,30640.0,28.75,71600,5983.819824,1836570000
2017-04-25,62.757999,33688500,596.7,26320.0,28.870001000000002,125800,6025.490234000001,1895430000
2017-04-26,62.034,23475000,591.3,24630.0,28.76,29600,6025.22998,1894210000
2017-04-27,61.726002,17343000,596.2,25680.0,28.629998999999998,46500,6048.939941,1876700000
2017-04-28,62.813999,22527500,606.9,30260.0,28.690001000000002,53800,6047.609863000001,1995160000
2017-05-01,64.566002,44148000,617.6,7290.0,28.75,81600,6091.600098,1757000000
2017-05-02,63.778,26914000,614.0,17720.0,28.790001,49400,6095.370117,2146730000
2017-05-03,62.203998999999996,35667000,595.0,38110.0,28.43,48900,6072.549805,2149360000
2017-05-04,59.091999,70760000,580.0,34350.0,28.01,76300,6075.339844,2056270000
2017-05-05,61.669998,40886500,589.7,28840.0,28.6,96200,6100.759765999999,1899570000
2017-05-08,61.438,35032500,589.7,23050.0,28.549999,36300,6102.660156,1909710000
2017-05-09,64.251999,48382500,597.0,24290.0,28.77,185300,6120.589844,1997490000
2017-05-10,65.043999,28708000,591.0,23870.0,28.91,78100,6129.140136999999,2108000000
2017-05-11,64.620003,23769000,598.4,30590.0,28.99,81300,6115.959961,1950910000
2017-05-12,64.961998,20608000,599.2,22530.0,28.99,84900,6121.22998,1740960000
2017-05-15,63.175999,38110000,587.1,34030.0,29.290001,87600,6149.669922,1850790000
2017-05-16,63.402,20762500,585.6,35080.0,29.43,82100,6169.870117,1999330000
2017-05-17,61.222,33559500,585.4,29870.0,28.639999,91600,6011.240234000001,2347480000
2017-05-18,62.612,28269000,594.2,31880.0,28.57,78900,6055.129883,2131520000
2017-05-19,62.166,23438000,602.5,34230.0,29.26,96100,6083.700195,1905520000
2017-05-22,62.07,21646000,605.5,25800.0,29.309998999999998,101000,6133.620117,1726230000
2017-05-23,60.771999,21592000,604.8,28620.0,29.25,75700,6138.709961,1705860000
2017-05-24,62.043999,25166500,589.8,28240.0,29.530001000000002,56300,6163.02002,1666050000
2017-05-25,63.366001000000004,25070000,582.0,22920.0,29.799999,148600,6205.259765999999,1767690000
2017-05-26,65.028,39011000,584.8,24380.0,30.01,90200,6210.189941,1571040000
2017-05-30,67.019997,38914500,586.8,27390.0,29.98,73800,6203.189941,1688480000
2017-05-31,68.202003,49817000,569.6,33420.0,29.809998999999998,101400,6198.52002,2209400000
2017-06-01,68.07399699999999,38040000,570.2,35870.0,29.879998999999998,60400,6246.830078,1943610000
2017-06-02,67.970001,27951000,574.1,35770.0,30.02,86200,6305.799805,1820000000
2017-06-05,69.46399699999999,33922000,572.1,25380.0,29.92,97800,6295.680176,1739820000
2017-06-06,70.57,55434000,575.4,31390.0,29.91,49000,6275.060059,1889690000
2017-06-07,71.93,46990000,568.8,21800.0,29.889999,79100,6297.379883,1822270000
2017-06-08,74.0,45307500,567.9,28770.0,29.99,57900,6321.759765999999,2128780000
2017-06-09,71.46399699999999,86307000,576.6,31780.0,29.889999,88700,6207.919922,3152050000
2017-06-12,71.802002,52588500,564.0,34000.0,29.6,56400,6175.459961,2586540000
2017-06-13,75.190002,59039500,566.3,31490.0,30.08,90800,6220.370117,2062110000
2017-06-14,76.13200400000001,64092000,569.4,26490.0,29.82,180500,6194.890136999999,1940440000
2017-06-15,75.068001,52132500,573.4,21670.0,29.299999,104400,6165.5,1858130000
2017-06-16,74.279999,33655000,574.7,20370.0,29.41,72300,6151.759765999999,3120640000
2017-06-19,73.959999,32746500,580.1,30720.0,29.450001,101200,6239.009765999999,1976970000
2017-06-20,74.447998,37193500,572.2,27890.0,29.24,63400,6188.029785,2570130000
2017-06-21,75.279999,24616000,578.2,23520.0,29.139999,55700,6233.950195,2401440000
2017-06-22,76.522003,37649000,582.8,31120.0,29.059998999999998,63100,6236.689941,2170250000
2017-06-23,76.690002,32229000,584.6,28180.0,29.209999,97400,6265.25,2704600000
2017-06-26,75.498001,33020500,579.6,9780.0,29.34,151600,6247.149902,2150630000
2017-06-27,72.47399899999999,34982000,593.0,27670.0,29.209999,93200,6146.620117,2181830000
2017-06-28,74.248001,31512500,593.7,25520.0,29.459999,50800,6234.410156,2069400000
2017-06-29,72.150002,41105000,598.1,28830.0,28.93,174700,6144.350098,2402250000
2017-06-30,72.321999,29242500,600.8,20240.0,29.02,67000,6140.419922,1998330000
2017-07-03,70.524002,31527000,606.9,26870.0,29.1,71200,6110.060059,1099560000
2017-07-05,65.417999,85233500,593.2,22280.0,29.190001000000002,103100,6150.859863000001,1872130000
2017-07-06,61.765999,96622500,589.4,18960.0,29.02,68900,6089.459961,1990590000
2017-07-07,62.644001,70884500,580.8,29200.0,29.42,139200,6153.080078,1700630000
2017-07-10,63.209998999999996,69104500,581.1,24320.0,29.66,160000,6176.390136999999,1675470000
2017-07-11,65.444,57797000,593.0,24770.0,29.65,99300,6193.299805,1808110000
2017-07-12,65.903999,51730500,592.4,21660.0,30.09,209100,6261.169922,1820550000
2017-07-13,64.681999,42972500,591.5,18080.0,30.35,246600,6274.439941,1803810000
2017-07-14,65.556,28126000,612.6,45360.0,30.540001,212300,6312.470215,1608120000
2017-07-17,63.914001,49384500,618.1,31050.0,30.559998999999998,136800,6314.430176,1558030000
2017-07-18,65.648003,31868500,624.5,36020.0,30.610001,108000,6344.310059,1762400000
2017-07-19,65.052002,31785000,619.0,28750.0,30.540001,183600,6385.040039,1862910000
2017-07-20,65.984001,25831000,610.4,29280.0,30.6,105200,6390.0,1818880000
2017-07-21,65.68,24508000,613.2,28230.0,30.68,77600,6387.75,1797100000
2017-07-24,68.503998,43185500,625.9,28650.0,30.91,162500,6410.810059,1735520000
2017-07-25,67.91999799999999,34946000,642.9,32810.0,31.059998999999998,197000,6412.169922,1925230000
2017-07-26,68.769997,24104000,639.4,37570.0,30.91,276400,6422.75,1988040000
2017-07-27,66.891998,41512000,649.5,31650.0,30.74,378800,6382.189941,2483560000
2017-07-28,67.014,24402000,656.9,43420.0,30.84,44900,6374.680176,1860770000
2017-07-31,64.694,42675500,655.5,18510.0,30.93,111400,6348.120117,1891710000
2017-08-01,63.914001,41515500,657.9,35940.0,31.02,146800,6362.939941,1812590000
2017-08-02,65.178001,65457500,658.9,24280.0,31.870001000000002,208700,6362.649902,2104130000
2017-08-03,69.417999,67675000,660.9,28790.0,31.92,293300,6340.339844,2113440000
2017-08-04,71.38200400000001,46344500,659.0,32890.0,32.439999,266800,6351.560059,1907170000
2017-08-07,71.033997,31622500,662.7,27010.0,32.610001000000004,514800,6383.77002,1701550000
2017-08-08,73.043999,37249000,684.0,43880.0,32.459998999999996,248600,6370.459961,1914670000
2017-08-09,72.706001,34460500,686.7,33840.0,32.16,309300,6352.330078,2033760000
2017-08-10,71.08000200000001,35464500,697.2,40560.0,31.389999,346000,6216.870117,2204700000
2017-08-11,71.57399699999999,21829000,681.4,43500.0,31.389999,189600,6256.560059,1794850000
2017-08-14,72.760002,22596000,667.4,25380.0,31.870001000000002,225400,6340.22998,1698560000
2017-08-15,72.466003,15425500,,,32.029999,225100,6333.009765999999,1580060000
2017-08-16,72.582001,17069000,686.1,44200.0,32.279999,222500,6345.109863000001,1804730000
2017-08-17,70.384003,25138500,683.0,36370.0,31.84,246400,6221.910156,2041220000
2017-08-18,69.491997,27041000,704.0,49050.0,32.009997999999996,117600,6216.529785,1964590000
2017-08-21,67.571999,32477000,724.9,39510.0,32.119999,164200,6213.129883,1576070000
2017-08-22,68.269997,21610000,731.0,44690.0,32.529999,263000,6297.47998,1597700000
2017-08-23,70.554001,24772500,750.5,57460.0,32.630001,184500,6278.410156,1533220000
2017-08-24,70.585999,22923500,748.9,37530.0,32.900002,242200,6271.330078,1616780000
2017-08-25,69.610001,17420000,729.3,24420.0,33.209998999999996,332300,6265.640136999999,1442900000
2017-08-28,69.13200400000001,18820000,745.4,20590.0,33.099998,579100,6283.02002,1558690000
2017-08-29,69.472,20368500,746.5,40650.0,33.009997999999996,193200,6301.890136999999,1637640000
2017-08-30,70.636002,17064500,738.3,25170.0,33.119999,171300,6368.310059,1712070000
2017-08-31,71.18,20364000,743.4,13270.0,33.720001,255400,6428.660156,1885710000
2017-09-01,71.08000200000001,15247500,773.8,44110.0,34.18,635000,6435.330078,1488040000
2017-09-05,69.917999,19175500,768.2,34730.0,33.630001,636900,6375.569824,1886950000
2017-09-06,68.905998,20457000,782.4,35590.0,34.02,340200,6393.310059,1906030000
2017-09-07,70.122002,21196000,778.7,40900.0,34.57,477700,6397.870117,1998380000
2017-09-08,68.68,16317500,734.0,65950.0,34.330002,251900,6360.189941,1785560000
2017-09-11,72.737999,38335500,753.3,44850.0,35.959998999999996,737200,6432.259765999999,1819300000
2017-09-12,72.550003,29864500,760.8,40360.0,36.43,1311800,6454.279785,1745090000
2017-09-13,73.246002,20926000,730.9,55920.0,37.009997999999996,867500,6460.189941,1942090000
2017-09-14,75.528,36012500,717.3,62550.0,37.32,927300,6429.080078,1809170000
2017-09-15,75.961998,27102500,710.6,67080.0,37.849998,1578100,6448.470215,2821110000
2017-09-18,77.0,35940000,714.6,45110.0,38.669998,2127200,6454.640136999999,1874440000
2017-09-19,75.019997,32259500,714.2,55110.0,39.279999,1879900,6461.319824,1809710000
2017-09-20,74.781998,24595500,729.3,51340.0,38.419998,2075500,6456.040039,2052520000
2017-09-21,73.295998,23091000,694.4,81540.0,37.950001,1145100,6422.689941,1772790000
2017-09-22,70.218002,40797000,686.9,63150.0,37.09,1101500,6426.919922,1639100000
2017-09-25,68.998001,38029500,689.6,42430.0,36.0,1181500,6370.589844,2050410000
2017-09-26,69.050003,35781500,679.6,34470.0,36.240002000000004,1618400,6380.160156,1926420000
2017-09-27,68.194,30301500,670.4,41530.0,36.93,1069800,6453.259765999999,2053720000
2017-09-28,67.91999799999999,26598000,679.2,33980.0,36.959998999999996,767200,6453.450195,1828570000
2017-09-29,68.220001,25535500,678.7,17680.0,37.41,911700,6495.959961,1967720000
2017-10-02,68.306,26434000,,,37.68,1056300,6516.720215,1977030000
2017-10-03,69.627998,50768000,701.2,53400.0,38.27,1120600,6531.709961,1969320000
2017-10-04,71.001999,40817500,688.9,42210.0,39.139998999999996,1688800,6534.629883,1938440000
2017-10-05,71.066002,20858500,690.3,44180.0,39.619999,1544000,6585.359863000001,1875670000
2017-10-06,71.375999,21487500,693.2,36060.0,39.029999,1581400,6590.180176,1742470000
2017-10-09,68.587997,37468500,718.4,50480.0,38.880001,698700,6579.72998,1490620000
2017-10-10,71.11799599999999,34892500,719.0,45470.0,39.150002,621200,6587.25,1799400000
2017-10-11,70.91999799999999,22504000,727.9,49010.0,39.049999,801900,6603.549805,1830360000
2017-10-12,71.136002,20435000,740.3,43900.0,39.049999,544600,6591.509765999999,2000470000
2017-10-13,71.113998,17702500,756.2,66800.0,39.66,869900,6605.799805,1756150000
2017-10-16,70.120003,26877500,765.5,52530.0,39.919998,1070400,6624.0,1629480000
2017-10-17,71.150002,16466500,761.5,40340.0,39.470001,783300,6623.660156,1647240000
2017-10-18,71.93,24695500,754.8,45700.0,39.610001000000004,581700,6624.220215,1734030000
2017-10-19,70.362,25309000,756.4,6020.0,39.48,615800,6605.069824,1823860000
2017-10-20,69.019997,24652000,761.1,37590.0,39.439999,490700,6629.049805,1794810000
2017-10-23,67.403999,28736500,770.9,40630.0,39.490002000000004,545000,6586.830078,1809320000
2017-10-24,67.468002,22458500,781.4,39170.0,39.59,1008000,6598.430176,1842640000
2017-10-25,65.167999,42970500,765.8,36330.0,39.009997999999996,929800,6563.890136999999,2190720000
2017-10-26,65.234001,25117500,762.8,33050.0,38.939999,537900,6556.77002,2108210000
2017-10-27,64.17400400000001,34898500,750.0,41670.0,38.98,576800,6701.259765999999,2403600000
2017-10-30,64.015999,21272000,754.2,33060.0,38.959998999999996,473400,6698.959961,2013640000
2017-10-31,66.306,28361500,766.3,17600.0,39.209998999999996,466900,6727.669922,2043890000
2017-11-01,64.216003,42286500,815.7,90470.0,39.860001000000004,1345600,6716.529785,2056860000
2017-11-02,59.852001,98957000,808.6,72820.0,39.07,1606600,6714.939941,2262940000
2017-11-03,61.217999,44470000,820.1,55630.0,39.150002,656500,6764.439941,2195010000
2017-11-06,60.556,32430000,837.1,41050.0,39.529999,471700,6786.439941,2166470000
2017-11-07,61.209998999999996,26471500,826.2,53910.0,40.009997999999996,821200,6767.779785,2205270000
2017-11-08,60.877998,23626500,822.3,41630.0,40.689999,1430300,6789.120117,2110990000
2017-11-09,60.598,27235500,799.2,61040.0,40.310001,962200,6750.049805,2235180000
2017-11-10,60.598,23127000,789.5,44380.0,40.310001,473200,6750.939941,1973970000
2017-11-13,63.080002,37924500,817.3,52620.0,40.450001,610000,6757.600098000001,1973790000
2017-11-14,61.740002000000004,28380500,770.8,68680.0,39.810001,685300,6737.870117,1983830000
2017-11-15,62.259997999999996,29893500,760.0,66500.0,38.889998999999996,819900,6706.209961,1908660000
2017-11-16,62.5,29110500,741.1,52480.0,39.57,474800,6793.290039,2002920000
2017-11-17,63.009997999999996,68675500,751.2,36630.0,39.630001,587000,6782.790039,1988090000
2017-11-20,61.748001,41238500,758.4,40730.0,39.450001,556200,6790.709961,1800880000
2017-11-21,63.562,36306500,766.7,34970.0,40.130001,562800,6862.47998,1883550000
2017-11-22,62.52,24588000,766.1,40230.0,40.209998999999996,692000,6867.359863,1588200000
2017-11-24,63.110001000000004,16220500,773.9,39810.0,40.450001,395900,6889.160156,848520000
2017-11-27,63.362,22779500,744.7,52670.0,40.060001,623200,6878.52002,1773400000
2017-11-28,63.509997999999996,24747500,731.6,38100.0,40.220001,477300,6912.359863,2000410000
2017-11-29,61.507999,43837000,734.9,40500.0,39.619999,714100,6824.390137,2452860000
2017-11-30,61.77,21758000,727.5,22480.0,39.889998999999996,432800,6873.970215,2458580000
2017-12-01,61.306,21464500,731.4,67700.0,39.549999,590100,6847.589844,2293570000
2017-12-04,61.040001000000004,29175500,732.2,32910.0,38.98,582600,6775.370117,2426570000
2017-12-05,60.740002000000004,23232500,702.6,55680.0,38.099998,839100,6762.209961,2083540000
2017-12-06,62.652,35976500,699.0,41370.0,37.32,1453900,6776.379883,1891850000
2017-12-07,62.248001,23903000,710.1,46210.0,37.549999,583700,6812.839844,1934120000
2017-12-08,63.026001,17342500,706.4,32700.000000000004,37.900002,462200,6840.080078,1806040000
2017-12-11,65.781998,39690000,721.3,35610.0,38.279999,373400,6875.080078,1818970000
2017-12-12,68.206001,43666000,716.6,34730.0,38.310001,430600,6862.319823999999,1861560000
2017-12-13,67.806,31107500,713.1,26450.0,38.849998,672300,6875.799805,1919560000
2017-12-14,67.57800300000001,28999500,718.3,26480.0,38.619999,502700,6856.529785,1985200000
2017-12-15,68.690002,34666000,739.1,48930.0,38.75,465700,6936.580078,3510420000
2017-12-18,67.774002,27381000,755.4,40750.0,39.759997999999996,735800,6994.759765999999,2144360000
2017-12-19,66.220001,34125000,752.2,28480.0,39.91,546200,6963.850098000001,2071060000
2017-12-20,65.795998,29769000,765.4,50400.0,40.060001,458800,6960.959961,1874550000
2017-12-21,66.332001,21926000,770.3,46690.0,39.709998999999996,624600,6965.359863,1815620000
2017-12-22,65.040001,21079000,770.0,40940.0,39.869999,279000,6959.959961,1539250000
2017-12-26,63.458,21892000,767.7,19350.0,39.630001,312700,6936.25,1304340000
2017-12-27,62.327999,23560500,770.0,37880.0,39.82,323100,6939.339844,1409540000
2017-12-28,63.071999,21581500,787.8,40420.0,38.830002,720100,6950.160156,1311320000
2017-12-29,62.27,18886000,782.9,20750.0,38.759997999999996,271900,6903.390137,1571730000
2018-01-02,64.106003,21761000,803.7,51690.0,39.669998,510600,7006.899901999999,1914930000
2018-01-03,63.450001,22607500,790.9,42640.0,39.880001,836300,7065.529785,2166780000
2018-01-04,62.924,49731500,801.0,40470.0,39.84,697300,7077.910156,2098890000
2018-01-05,63.316002000000005,22956000,794.3,40170.0,40.5,671300,7136.560059,2020900000
2018-01-08,67.281998,49297000,798.2,46290.0,41.080002,1145400,7157.390137,2051430000
2018-01-09,66.737999,35733000,805.7,44420.0,40.860001000000004,844800,7163.580078,2107300000
2018-01-10,66.959999,21549500,819.0,59100.0,40.310001,645100,7153.569823999999,2122740000
2018-01-11,67.589996,33227500,802.8,46360.0,40.450001,463100,7211.779785,2009740000
2018-01-12,67.244003,24125500,803.7,42140.0,40.669998,517300,7261.060059,1976200000
2018-01-16,68.012001,32371500,802.6,68500.0,39.830002,1393100,7223.689941,2377140000
2018-01-17,69.431999,35517500,790.2,37300.0,39.959998999999996,866100,7298.279785,2238070000
2018-01-18,68.914001,28429000,795.5,31920.0,38.459998999999996,2011900,7296.049805,2026220000
2018-01-19,70.003998,24441500,807.8,46820.0,38.16,891400,7336.379883,1997270000
2018-01-22,70.311996,31052000,811.1,33130.0,38.02,996800,7408.029785,2106070000
2018-01-23,70.557999,27327000,816.3,48820.0,38.279999,677700,7460.290039,2119840000
2018-01-24,69.178001,26437500,857.5,83300.0,38.34,683000,7415.060059,2277010000
2018-01-25,67.528,33701500,868.2,62910.0,38.650002,688600,7411.160156,2061450000
2018-01-26,68.57,22697000,,,38.580002,581400,7505.77002,2059010000
2018-01-29,69.905998,23735500,878.9,34920.0,38.27,822000,7466.509765999999,2103380000
2018-01-30,69.164001,23588500,851.5,50530.0,37.669998,968200,7402.47998,2163980000
2018-01-31,70.862,31070500,861.6,17310.0,37.540001000000004,603700,7411.47998,2407540000
2018-02-01,69.849998,20988500,894.4,51490.0,36.889998999999996,1173700,7385.859863,2291680000
2018-02-02,68.75,18524000,866.8,67140.0,35.450001,1719300,7240.950195,2587770000
2018-02-05,66.625999,22320500,877.8,50010.0,34.169998,1521700,6967.529785,3106870000
2018-02-06,66.793999,25442000,855.3,49420.0,34.970001,1260300,7115.879883,3131030000
2018-02-07,69.0,34846000,848.4,55620.0,35.150002,646800,7051.97998,2366970000
2018-02-08,63.046001000000004,51573000,849.1,54710.0,34.099998,717200,6777.160156,2707700000
2018-02-09,62.084,64668500,834.0,49470.0,34.5,731000,6874.490234000001,3155990000
2018-02-12,63.146,31139000,841.2,33570.0,35.52,791400,6981.959961,2240420000
2018-02-13,64.73200200000001,22801000,861.9,30050.0,35.369999,477500,7013.509765999999,1816670000
2018-02-14,64.461998,19753500,894.3,72770.0,36.200001,558700,7143.620117,2211460000
2018-02-15,66.814003,29564500,900.9,67880.0,36.759997999999996,862300,7256.430176000001,2110700000
2018-02-16,67.098,28213000,887.0,55050.0,36.259997999999996,367300,7239.470215,2019830000
2018-02-20,66.954002,20047000,880.1,50010.0,36.119999,579100,7234.310059,1911170000
2018-02-21,66.660004,16098000,893.8,54610.0,35.970001,393000,7218.22998,1946010000
2018-02-22,69.234001,34849000,895.4,48130.0,36.43,329200,7210.089844,1911900000
2018-02-23,70.410004,29087000,889.9,36780.0,37.23,352500,7337.390137,1879460000
2018-02-26,71.484001,21700000,899.0,42870.0,35.959998999999996,1717800,7421.459961,1866610000
2018-02-27,70.197998,23987000,898.0,43110.0,35.619999,598000,7330.350098000001,2155850000
2018-02-28,68.612,30348500,897.8,14610.0,34.220001,1051800,7273.009765999999,2373880000
2018-03-01,66.185997,34428000,873.7,51000.0,33.540001000000004,857100,7180.560059,2489040000
2018-03-02,67.024002,25464000,879.9,17640.0,33.619999,776300,7257.870117,2287320000
2018-03-05,66.66999799999999,19119000,873.0,42090.0,33.610001000000004,435700,7330.709961,2066350000
2018-03-06,65.639999,21428500,882.7,39790.0,34.41,476000,7372.009765999999,2112570000
2018-03-07,66.459999,25036500,877.8,41470.0,34.369999,275900,7396.649901999999,2192230000
2018-03-08,65.82,17831000,858.8,58270.0,34.639998999999996,835600,7427.950195,2272110000
2018-03-09,65.433998,27534000,896.7,75160.0,35.5,660600,7560.810059,2302930000
2018-03-12,69.101997,41320000,886.8,43630.0,35.759997999999996,631300,7588.319823999999,2294440000
2018-03-13,68.36799599999999,29829000,898.1,44870.0,35.669998,468400,7511.009765999999,2448830000
2018-03-14,65.32599599999999,39837000,894.1,45500.0,35.709998999999996,278200,7496.810059,2104450000
